UserId;MFAMethod;CreatedAt;ClientIP;Application;Browser;OS;Unit;Title
U0001;TOTP;2025-07-28 09:13:59;113.40.102.231;HR System;Chrome;Windows 11;Finans;Scrum Master
U0001;SMS;2025-07-28 12:16:14;113.17.32.31;HelpDesk;Chrome;Windows 11;Finans;Scrum Master
U0001;SMS;2025-07-29 12:47:27;192.168.151.104;HelpDesk;Chrome;Windows 11;Finans;Scrum Master
U0001;SMS;2025-07-29 02:09:50;192.168.151.104;HR System;Chrome;Windows 11;Finans;Scrum Master
U0001;SMS;2025-07-31 09:54:43;10.92.185.143;HelpDesk;Chrome;Windows 11;Finans;Scrum Master
U0002;TOTP;2025-07-01 08:03:52;192.168.19.189;TimeTracker;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;SMS;2025-07-01 13:18:35;192.168.127.136;Inventory;Edge;Windows 11;Operasyon;Yazılım Geliştirici
U0002;SMS;2025-07-01 09:30:20;35.32.198.98;Inventory;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;TOTP;2025-07-01 10:33:10;119.202.229.112;TimeTracker;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;TOTP;2025-07-01 11:59:23;192.168.19.189;TimeTracker;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;TOTP;2025-07-01 10:52:03;26.194.99.136;TimeTracker;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;SMS;2025-07-02 08:25:31;192.168.127.136;Analytics;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;TOTP;2025-07-02 08:58:08;192.168.127.136;CRM;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;OTP;2025-07-02 08:25:08;192.168.19.189;Inventory;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;TOTP;2025-07-03 12:53:57;192.168.19.189;Inventory;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;SMS;2025-07-03 10:42:13;77.136.188.68;Inventory;Chrome;macOS;Operasyon;Yazılım Geliştirici
U0002;TOTP;2025-07-03 11:47:21;192.168.127.136;CRM;Chrome;Windows 10;Operasyon;Yazılım Geliştirici
U0002;SMS;2025-07-03 08:31:04;192.168.127.136;TimeTracker;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;SMS;2025-07-05 10:49:59;106.43.8.225;Inventory;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;TOTP;2025-07-06 08:48:13;192.168.127.136;CRM;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;SMS;2025-07-07 10:16:33;192.168.127.136;Inventory;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;SMS;2025-07-07 10:14:00;192.168.127.136;CRM;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;TOTP;2025-07-08 12:00:59;192.168.127.136;DataLake UI;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;TOTP;2025-07-08 09:02:32;192.168.19.189;CRM;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;OTP;2025-07-10 12:21:25;127.134.31.10;Inventory;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;TOTP;2025-07-11 02:52:28;192.168.127.136;CRM;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;TOTP;2025-07-12 10:58:36;192.168.127.136;TimeTracker;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;SMS;2025-07-12 08:10:35;192.168.19.189;Inventory;Opera;Windows 11;Operasyon;Yazılım Geliştirici
U0002;SMS;2025-07-12 10:37:24;192.168.19.189;CRM;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;SMS;2025-07-13 12:34:17;192.168.19.189;HR System;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;TOTP;2025-07-13 11:00:13;192.168.127.136;Project Tracker;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;TOTP;2025-07-14 11:23:48;192.168.19.189;DataLake UI;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;SMS;2025-07-14 08:08:54;192.168.19.189;Inventory;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;SMS;2025-07-14 14:58:24;192.168.19.189;CRM;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;SMS;2025-07-17 08:13:30;192.168.127.136;CRM;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;TOTP;2025-07-17 10:35:28;192.168.19.189;DocManager;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;SMS;2025-07-18 10:06:37;192.168.19.189;TimeTracker;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;SMS;2025-07-20 12:20:19;192.168.127.136;TimeTracker;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;TOTP;2025-07-21 10:18:23;192.168.127.136;TimeTracker;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;TOTP;2025-07-21 11:22:07;192.168.19.189;CRM;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;TOTP;2025-07-21 12:47:16;192.168.19.189;TimeTracker;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;TOTP;2025-07-21 07:13:53;192.168.127.136;TimeTracker;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;SMS;2025-07-22 11:23:37;26.140.126.121;CRM;Chrome;macOS;Operasyon;Yazılım Geliştirici
U0002;SMS;2025-07-22 10:52:52;169.57.30.190;Inventory;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;SMS;2025-07-23 08:19:23;104.139.9.97;CRM;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;OTP;2025-07-23 09:29:12;192.168.127.136;TimeTracker;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;SMS;2025-07-23 11:22:04;192.168.19.189;Inventory;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;TOTP;2025-07-24 12:13:23;192.168.127.136;TimeTracker;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;TOTP;2025-07-25 09:57:56;192.168.19.189;CRM;Chrome;Android;Operasyon;Yazılım Geliştirici
U0002;SMS;2025-07-25 10:22:16;192.168.19.189;CRM;Chrome;macOS;Operasyon;Yazılım Geliştirici
U0002;TOTP;2025-07-25 09:40:57;192.168.127.136;TimeTracker;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;TOTP;2025-07-25 13:15:40;192.168.127.136;FinanceApp;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;SMS;2025-07-27 09:09:41;192.168.19.189;Inventory;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;SMS;2025-07-28 00:46:17;192.168.127.136;CRM;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;TOTP;2025-07-28 08:04:28;192.168.127.136;TimeTracker;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;TOTP;2025-07-29 11:33:59;192.168.19.189;Inventory;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;TOTP;2025-07-29 14:37:11;192.168.19.189;CRM;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;TOTP;2025-07-29 00:44:48;192.168.127.136;Sales Dashboard;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;SMS;2025-07-30 09:04:04;192.168.19.189;Inventory;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;TOTP;2025-07-30 16:22:47;192.168.19.189;TimeTracker;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;TOTP;2025-07-31 08:30:55;192.168.127.136;TimeTracker;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;SMS;2025-07-31 13:00:36;201.154.175.35;TimeTracker;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;SMS;2025-07-31 12:50:51;192.168.127.136;Inventory;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0002;SMS;2025-07-31 00:16:25;192.168.19.189;CRM;Chrome;Windows 11;Operasyon;Yazılım Geliştirici
U0003;SMS;2025-07-01 11:24:53;192.168.181.113;Sales Dashboard;Opera;Android;Destek;Ağ Mühendisi
U0003;TOTP;2025-07-01 10:44:31;192.168.181.113;Sales Dashboard;Chrome;Android;Destek;Ağ Mühendisi
U0003;SMS;2025-07-02 13:32:34;10.251.189.193;Sales Dashboard;Chrome;Android;Destek;Ağ Mühendisi
U0003;SMS;2025-07-02 13:45:29;120.105.105.166;DevOps Portal;Chrome;Android;Destek;Ağ Mühendisi
U0003;TOTP;2025-07-02 08:08:09;10.251.189.193;DevOps Portal;Chrome;Android;Destek;Ağ Mühendisi
U0003;TOTP;2025-07-02 09:07:28;10.251.189.193;Inventory;Chrome;Android;Destek;Ağ Mühendisi
U0003;SMS;2025-07-02 08:51:59;192.168.181.113;Sales Dashboard;Chrome;Android;Destek;Ağ Mühendisi
U0003;TOTP;2025-07-03 08:18:15;192.168.181.113;Intranet;Edge;Android;Destek;Ağ Mühendisi
U0003;SMS;2025-07-04 12:34:52;10.251.189.193;Sales Dashboard;Chrome;Android;Destek;Ağ Mühendisi
U0003;SMS;2025-07-05 08:58:44;192.168.181.113;HelpDesk;Chrome;Android;Destek;Ağ Mühendisi
U0003;SMS;2025-07-06 13:45:08;10.251.189.193;Inventory;Chrome;Windows 11;Destek;Ağ Mühendisi
U0003;SMS;2025-07-08 08:48:27;192.168.181.113;DevOps Portal;Chrome;Android;Destek;Ağ Mühendisi
U0003;TOTP;2025-07-09 13:47:04;179.140.186.233;Sales Dashboard;Chrome;Android;Destek;Ağ Mühendisi
U0003;SMS;2025-07-10 10:04:43;10.251.189.193;Inventory;Chrome;Android;Destek;Ağ Mühendisi
U0003;TOTP;2025-07-11 11:07:04;10.251.189.193;Sales Dashboard;Chrome;Android;Destek;Ağ Mühendisi
U0003;TOTP;2025-07-11 11:31:13;192.168.181.113;Sales Dashboard;Chrome;iOS;Destek;Ağ Mühendisi
U0003;SMS;2025-07-12 11:14:00;192.168.181.113;Sales Dashboard;Chrome;Android;Destek;Ağ Mühendisi
U0003;TOTP;2025-07-12 11:57:47;192.168.181.113;DevOps Portal;Chrome;Android;Destek;Ağ Mühendisi
U0003;TOTP;2025-07-14 11:54:22;10.251.189.193;Inventory;Chrome;Android;Destek;Ağ Mühendisi
U0003;Mail;2025-07-14 09:29:08;39.187.57.161;Inventory;Chrome;Android;Destek;Ağ Mühendisi
U0003;SMS;2025-07-15 00:15:31;192.168.181.113;Sales Dashboard;Chrome;Android;Destek;Ağ Mühendisi
U0003;SMS;2025-07-15 08:54:18;192.168.181.113;Inventory;Chrome;Android;Destek;Ağ Mühendisi
U0003;TOTP;2025-07-15 10:07:03;51.162.5.229;DevOps Portal;Chrome;Android;Destek;Ağ Mühendisi
U0003;TOTP;2025-07-16 11:31:29;192.168.181.113;Sales Dashboard;Chrome;Android;Destek;Ağ Mühendisi
U0003;SMS;2025-07-17 12:05:19;192.168.181.113;DevOps Portal;Chrome;Android;Destek;Ağ Mühendisi
U0003;TOTP;2025-07-17 08:08:53;192.168.181.113;DevOps Portal;Chrome;Android;Destek;Ağ Mühendisi
U0003;TOTP;2025-07-18 11:03:57;212.27.119.157;Analytics;Edge;Android;Destek;Ağ Mühendisi
U0003;SMS;2025-07-18 08:03:59;192.168.181.113;Inventory;Chrome;Android;Destek;Ağ Mühendisi
U0003;SMS;2025-07-18 11:16:04;10.251.189.193;DataLake UI;Chrome;Ubuntu Linux;Destek;Ağ Mühendisi
U0003;SMS;2025-07-19 16:03:17;192.168.181.113;Inventory;Chrome;Android;Destek;Ağ Mühendisi
U0003;SMS;2025-07-20 08:29:47;192.168.181.113;Sales Dashboard;Chrome;Android;Destek;Ağ Mühendisi
U0003;Push;2025-07-21 10:31:57;10.251.189.193;Inventory;Chrome;Android;Destek;Ağ Mühendisi
U0003;TOTP;2025-07-21 12:52:51;10.251.189.193;Intranet;Chrome;Android;Destek;Ağ Mühendisi
U0003;TOTP;2025-07-21 10:30:24;10.251.189.193;Inventory;Chrome;Android;Destek;Ağ Mühendisi
U0003;SMS;2025-07-22 23:31:53;192.168.181.113;DevOps Portal;Chrome;Android;Destek;Ağ Mühendisi
U0003;SMS;2025-07-25 09:33:38;192.168.181.113;Inventory;Chrome;Android;Destek;Ağ Mühendisi
U0003;TOTP;2025-07-25 10:54:21;10.251.189.193;Inventory;Chrome;Android;Destek;Ağ Mühendisi
U0003;TOTP;2025-07-25 05:43:16;10.251.189.193;Inventory;Chrome;Android;Destek;Ağ Mühendisi
U0003;TOTP;2025-07-26 08:00:45;10.251.189.193;FinanceApp;Chrome;Android;Destek;Ağ Mühendisi
U0003;SMS;2025-07-26 04:34:51;10.251.189.193;Inventory;Chrome;Android;Destek;Ağ Mühendisi
U0003;SMS;2025-07-26 15:32:18;10.251.189.193;DevOps Portal;Chrome;Android;Destek;Ağ Mühendisi
U0003;TOTP;2025-07-26 08:03:00;192.168.181.113;Intranet;Chrome;Android;Destek;Ağ Mühendisi
U0003;SMS;2025-07-27 12:36:19;192.168.181.113;Sales Dashboard;Chrome;Android;Destek;Ağ Mühendisi
U0003;TOTP;2025-07-28 10:07:30;10.251.189.193;Inventory;Chrome;Android;Destek;Ağ Mühendisi
U0003;TOTP;2025-07-28 19:56:39;135.105.145.214;Inventory;Chrome;Android;Destek;Ağ Mühendisi
U0003;SMS;2025-07-29 14:42:23;10.251.189.193;Inventory;Chrome;Android;Destek;Ağ Mühendisi
U0003;OTP;2025-07-29 13:42:43;10.251.189.193;Sales Dashboard;Chrome;Android;Destek;Ağ Mühendisi
U0003;OTP;2025-07-30 14:35:41;192.168.181.113;Sales Dashboard;Chrome;Android;Destek;Ağ Mühendisi
U0003;SMS;2025-07-30 12:35:34;192.168.181.113;Inventory;Chrome;Android;Destek;Ağ Mühendisi
U0003;TOTP;2025-07-30 14:12:20;192.168.181.113;Inventory;Chrome;Android;Destek;Ağ Mühendisi
U0003;SMS;2025-07-30 08:40:55;10.251.189.193;Intranet;Chrome;Android;Destek;Ağ Mühendisi
U0003;SMS;2025-07-30 09:03:50;86.189.26.174;DevOps Portal;Chrome;Windows 11;Destek;Ağ Mühendisi
U0004;OTP;2025-07-01 11:19:15;10.176.1.193;Analytics;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;Mail;2025-07-01 10:39:11;24.83.210.110;Analytics;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;OTP;2025-07-02 23:13:54;192.168.72.84;Project Tracker;Chrome;Windows 10;Ürün;Sistem Yöneticisi
U0004;OTP;2025-07-02 12:06:59;192.168.72.84;Inventory;Edge;macOS;Ürün;Sistem Yöneticisi
U0004;OTP;2025-07-02 12:50:22;10.176.1.193;Inventory;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;Mail;2025-07-02 10:20:24;10.176.1.193;Inventory;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;OTP;2025-07-03 14:44:10;192.168.72.84;Project Tracker;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;OTP;2025-07-03 10:34:47;192.168.72.84;Project Tracker;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;Mail;2025-07-03 02:42:52;192.168.72.84;Analytics;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;TOTP;2025-07-03 19:34:54;192.168.72.84;Inventory;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;Mail;2025-07-04 08:41:09;192.168.72.84;TimeTracker;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;Mail;2025-07-04 08:45:27;10.176.1.193;Project Tracker;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;Mail;2025-07-04 08:09:33;192.168.72.84;Project Tracker;Firefox;Windows 10;Ürün;Sistem Yöneticisi
U0004;Mail;2025-07-05 08:07:25;10.176.1.193;CRM;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;Mail;2025-07-06 11:29:50;10.176.1.193;Analytics;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;Mail;2025-07-07 08:55:54;187.82.64.74;TimeTracker;Firefox;Windows 10;Ürün;Sistem Yöneticisi
U0004;Mail;2025-07-08 23:38:50;192.168.72.84;Inventory;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;SMS;2025-07-08 11:47:06;138.3.67.185;CRM;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;Mail;2025-07-08 06:50:36;10.176.1.193;Project Tracker;Chrome;Windows 10;Ürün;Sistem Yöneticisi
U0004;SecurityKey;2025-07-08 09:24:29;10.176.1.193;Project Tracker;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;SMS;2025-07-08 10:03:17;192.168.72.84;Project Tracker;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;Mail;2025-07-08 11:12:24;182.82.143.86;Analytics;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;OTP;2025-07-08 21:52:32;10.176.1.193;Inventory;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;OTP;2025-07-08 09:57:21;192.168.72.84;Analytics;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;EmailLink;2025-07-09 05:52:08;10.176.1.193;Project Tracker;Edge;Windows 11;Ürün;Sistem Yöneticisi
U0004;OTP;2025-07-09 11:23:49;10.176.1.193;Analytics;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;TOTP;2025-07-09 13:25:13;10.176.1.193;DevOps Portal;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;OTP;2025-07-09 09:45:46;10.176.1.193;Inventory;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;Mail;2025-07-10 12:04:45;81.28.229.77;Analytics;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;Push;2025-07-10 10:14:55;145.20.88.56;Analytics;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;Mail;2025-07-10 10:57:17;192.168.72.84;Project Tracker;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;OTP;2025-07-10 08:09:04;10.176.1.193;Inventory;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;OTP;2025-07-11 10:39:38;192.168.72.84;Inventory;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;OTP;2025-07-11 12:42:46;192.168.72.84;Inventory;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;OTP;2025-07-11 09:11:52;10.176.1.193;Analytics;Chrome;Windows 10;Ürün;Sistem Yöneticisi
U0004;Mail;2025-07-12 14:38:54;192.168.72.84;CRM;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;Mail;2025-07-14 09:31:17;192.168.72.84;Analytics;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;Mail;2025-07-14 08:41:36;192.168.72.84;HelpDesk;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;OTP;2025-07-16 14:39:28;10.176.1.193;Inventory;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;OTP;2025-07-16 09:12:24;10.176.1.193;HR System;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;Mail;2025-07-16 10:51:53;10.176.1.193;Project Tracker;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;SMS;2025-07-17 08:32:30;10.176.1.193;Project Tracker;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;OTP;2025-07-17 11:39:16;192.168.72.84;Project Tracker;Edge;Android;Ürün;Sistem Yöneticisi
U0004;SMS;2025-07-17 10:11:24;10.176.1.193;Project Tracker;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;OTP;2025-07-17 10:17:35;10.176.1.193;Inventory;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;OTP;2025-07-18 10:18:26;192.168.72.84;Sales Dashboard;Edge;Windows 11;Ürün;Sistem Yöneticisi
U0004;OTP;2025-07-18 10:32:35;82.15.38.204;Analytics;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;Mail;2025-07-19 08:40:01;10.176.1.193;Analytics;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;Mail;2025-07-20 01:20:17;192.168.72.84;Project Tracker;Chrome;Windows 10;Ürün;Sistem Yöneticisi
U0004;Mail;2025-07-20 10:05:45;10.176.1.193;TimeTracker;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;Mail;2025-07-21 09:56:13;192.168.72.84;Project Tracker;Edge;macOS;Ürün;Sistem Yöneticisi
U0004;Mail;2025-07-21 11:32:18;10.176.1.193;Analytics;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;OTP;2025-07-21 11:58:17;10.176.1.193;Project Tracker;Edge;Windows 11;Ürün;Sistem Yöneticisi
U0004;OTP;2025-07-22 12:38:09;10.176.1.193;Project Tracker;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;OTP;2025-07-23 10:58:35;10.176.1.193;Project Tracker;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;Mail;2025-07-23 10:59:34;192.168.72.84;Inventory;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;Push;2025-07-24 08:09:55;192.168.72.84;Inventory;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;OTP;2025-07-24 10:20:37;192.168.72.84;Project Tracker;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;Mail;2025-07-25 10:35:38;192.168.72.84;Project Tracker;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;OTP;2025-07-26 09:02:22;10.176.1.193;Project Tracker;Safari;Windows 10;Ürün;Sistem Yöneticisi
U0004;OTP;2025-07-26 10:17:59;192.168.72.84;Analytics;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;Mail;2025-07-27 11:20:21;192.168.72.84;Project Tracker;Chrome;Windows Server;Ürün;Sistem Yöneticisi
U0004;Mail;2025-07-28 08:00:43;10.176.1.193;Analytics;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;SMS;2025-07-29 11:44:04;192.168.72.84;HR System;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;Mail;2025-07-30 22:47:59;10.176.1.193;Project Tracker;Chrome;Windows 10;Ürün;Sistem Yöneticisi
U0004;Mail;2025-07-30 11:14:48;10.176.1.193;Analytics;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;OTP;2025-07-30 11:05:41;192.168.72.84;Analytics;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0004;Mail;2025-07-31 01:24:50;192.168.72.84;Project Tracker;Edge;Windows 10;Ürün;Sistem Yöneticisi
U0005;SecurityKey;2025-07-02 12:44:18;192.168.149.101;TimeTracker;Chrome;Ubuntu Linux;Ürün;Satış Müdürü
U0005;SMS;2025-07-02 12:14:16;192.168.149.101;Analytics;Chrome;Ubuntu Linux;Ürün;Satış Müdürü
U0005;OTP;2025-07-02 10:49:17;192.168.149.101;Analytics;Chrome;Ubuntu Linux;Ürün;Satış Müdürü
U0005;SecurityKey;2025-07-03 10:49:09;10.92.252.72;Analytics;Chrome;Ubuntu Linux;Ürün;Satış Müdürü
U0005;Biometric;2025-07-03 13:21:25;192.168.149.101;TimeTracker;Chrome;Ubuntu Linux;Ürün;Satış Müdürü
U0005;OTP;2025-07-03 11:58:25;192.168.149.101;TimeTracker;Chrome;Ubuntu Linux;Ürün;Satış Müdürü
U0005;SecurityKey;2025-07-03 09:24:40;192.168.149.101;Analytics;Chrome;Ubuntu Linux;Ürün;Satış Müdürü
